id,FACILITY_NAME,FACILITY_ID,INDUSTRY_TYPE,NAICS_CODE,YEAR,POLLUTANT,LBS_EMITTED,TONS_EMITTED,x,y
355622,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2017,Nitrogen Oxides,765.6,0.38280000000000003,481750.7204641492,4976211.237389442
355623,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2017,Phenanthrene,0.00013016,6.508e-08,481750.7204641492,4976211.237389442
355624,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2017,PM Primary,6419.982,3.209991,481750.7204641492,4976211.237389442
355625,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2017,PM10 Primary,3371.982,1.685991,481750.7204641492,4976211.237389442
355626,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2017,PM2.5 Primary,668.6058,0.3343029,481750.7204641492,4976211.237389442
355627,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2017,Pyrene,3.828e-05,1.914e-08,481750.7204641492,4976211.237389442
355628,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2017,Selenium,0.00018374,9.187e-08,481750.7204641492,4976211.237389442
355629,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2017,Sulfur Dioxide,4.594,0.002297,481750.7204641492,4976211.237389442
355630,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2017,Toluene,0.02604,1.302e-05,481750.7204641492,4976211.237389442
355631,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2017,Vanadium,0.017608,8.803999999999999e-06,481750.7204641492,4976211.237389442
355632,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2017,Volatile Organic Compounds,42.1,0.02105,481750.7204641492,4976211.237389442
355633,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2017,Zinc,0.222,0.000111,481750.7204641492,4976211.237389442
355634,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Acenaphthene,1.7626e-05,8.813000000000001e-09,481946.8393337181,4975810.768001312
355635,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Acenaphthylene,1.7626e-05,8.813000000000001e-09,481946.8393337181,4975810.768001312
355636,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Ammonia,31.34,0.01567,481946.8393337181,4975810.768001312
355637,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Anthracene,2.35e-05,1.175e-08,481946.8393337181,4975810.768001312
355638,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Arsenic,0.0019584,9.791999999999999e-07,481946.8393337181,4975810.768001312
355639,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Benz(A)Anthracene,1.7626e-05,8.813000000000001e-09,481946.8393337181,4975810.768001312
355640,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,"Benzo(G,H,I)Perylene",1.175e-05,5.875e-09,481946.8393337181,4975810.768001312
355641,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Benzene,0.02056,1.028e-05,481946.8393337181,4975810.768001312
355642,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Benzo(A)Pyrene,1.175e-05,5.875e-09,481946.8393337181,4975810.768001312
355643,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Benzo(B)Fluoranthene,1.7626e-05,8.813000000000001e-09,481946.8393337181,4975810.768001312
355644,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Benzo(K)Fluoranthene,1.7626e-05,8.813000000000001e-09,481946.8393337181,4975810.768001312
355645,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Beryllium,0.0001175,5.875e-08,481946.8393337181,4975810.768001312
355646,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Cadmium,0.010772,5.386e-06,481946.8393337181,4975810.768001312
355647,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Chromium (III),0.01316,6.58e-06,481946.8393337181,4975810.768001312
355648,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Chromium (VI),0.0005484,2.742e-07,481946.8393337181,4975810.768001312
355649,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Chrysene,1.7626e-05,8.813000000000001e-09,481946.8393337181,4975810.768001312
355650,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Carbon Monoxide,822.6,0.4113,481946.8393337181,4975810.768001312
355651,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Cobalt,0.0008226,4.1130000000000004e-07,481946.8393337181,4975810.768001312
355652,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Copper,0.008324,4.162e-06,481946.8393337181,4975810.768001312
355653,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,"Dibenzo(A,H)Anthracene",1.175e-05,5.875e-09,481946.8393337181,4975810.768001312
355654,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Dichlorobenzenes,0.01175,5.875e-06,481946.8393337181,4975810.768001312
355655,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Dimethylbenz(A)Anthracene,0.00015668,7.834e-08,481946.8393337181,4975810.768001312
355656,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Fluoranthene,2.938e-05,1.469e-08,481946.8393337181,4975810.768001312
355657,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Fluorene,2.742e-05,1.3709999999999998e-08,481946.8393337181,4975810.768001312
355658,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Formaldehyde,0.7344,0.00036720000000000004,481946.8393337181,4975810.768001312
355659,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,N-Hexane,17.626,0.008813000000000001,481946.8393337181,4975810.768001312
355660,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,"Indeno(1,2,3-C,D)Pyrene",1.7626e-05,8.813000000000001e-09,481946.8393337181,4975810.768001312
355661,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Lead,0.004896,2.448e-06,481946.8393337181,4975810.768001312
355662,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Manganese,0.00372,1.8600000000000002e-06,481946.8393337181,4975810.768001312
355663,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Mercury,8.226e-06,4.113e-09,481946.8393337181,4975810.768001312
355664,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,3-Methylcholanthrene,1.7626e-05,8.813000000000001e-09,481946.8393337181,4975810.768001312
355665,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,2-Methylnaphthalene,0.000235,1.175e-07,481946.8393337181,4975810.768001312
355666,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Naphthalene,0.005974,2.987e-06,481946.8393337181,4975810.768001312
355667,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Nickel,0.02056,1.028e-05,481946.8393337181,4975810.768001312
355668,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Nitrogen Oxides,979.2,0.48960000000000004,481946.8393337181,4975810.768001312
355669,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Phenanthrene,0.00016646,8.323e-08,481946.8393337181,4975810.768001312
355670,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,PM Primary,3235.092,1.6175460000000002,481946.8393337181,4975810.768001312
355671,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,PM10 Primary,1913.092,0.956546,481946.8393337181,4975810.768001312
355672,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,PM2.5 Primary,354.3452,0.17717259999999999,481946.8393337181,4975810.768001312
355673,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Pyrene,4.896e-05,2.4479999999999998e-08,481946.8393337181,4975810.768001312
355674,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Selenium,0.000235,1.175e-07,481946.8393337181,4975810.768001312
355675,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Sulfur Dioxide,5.876,0.002938,481946.8393337181,4975810.768001312
355676,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Toluene,0.0333,1.665e-05,481946.8393337181,4975810.768001312
355677,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Vanadium,0.02252,1.1259999999999999e-05,481946.8393337181,4975810.768001312
355678,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Volatile Organic Compounds,53.86,0.02693,481946.8393337181,4975810.768001312
355679,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2017,Zinc,0.284,0.00014199999999999998,481946.8393337181,4975810.768001312
355781,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Acenaphthene,6.7708e-06,3.3854e-09,481570.9964239971,4982288.243841606
355782,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Acenaphthylene,6.7708e-06,3.3854e-09,481570.9964239971,4982288.243841606
355783,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Acetaldehyde,46.56,0.023280000000000002,481570.9964239971,4982288.243841606
355784,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Acrolein,93.56,0.04678,481570.9964239971,4982288.243841606
355785,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Ammonia,12.0352,0.0060176,481570.9964239971,4982288.243841606
355786,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Anthracene,9.0264e-06,4.5132000000000005e-09,481570.9964239971,4982288.243841606
355787,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Antimony,3.596948,0.001798474,481570.9964239971,4982288.243841606
355788,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Arsenic,0.479445641,0.0002397228205,481570.9964239971,4982288.243841606
355789,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Benz(A)Anthracene,2.80477e-06,1.402385e-09,481570.9964239971,4982288.243841606
355790,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,"Benzo(G,H,I)Perylene",1.869846e-06,9.34923e-10,481570.9964239971,4982288.243841606
355791,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Benzene,561.2078976,0.2806039488,481570.9964239971,4982288.243841606
355792,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Benzo(A)Pyrene,1.869846e-06,9.34923e-10,481570.9964239971,4982288.243841606
355793,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Benzo(B)Fluoranthene,2.80477e-06,1.402385e-09,481570.9964239971,4982288.243841606
355794,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Benzo(K)Fluoranthene,2.80477e-06,1.402385e-09,481570.9964239971,4982288.243841606
355795,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Beryllium,0.02352609846,1.1763049229999999e-05,481570.9964239971,4982288.243841606
355796,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Biphenyl,46.084,0.023042,481570.9964239971,4982288.243841606
355797,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,"1,3-Butadiene",15.98,0.00799,481570.9964239971,4982288.243841606
355798,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Cadmium,1.821398026,0.000910699013,481570.9964239971,4982288.243841606
355799,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Chromium,2.0746196,0.0010373098,481570.9964239971,4982288.243841606
355800,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Chromium (III),0.002094084,1.047042e-06,481570.9964239971,4982288.243841606
355801,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Chromium (VI),8.725948e-05,4.3629740000000004e-08,481570.9964239971,4982288.243841606
355802,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Chrysene,2.80477e-06,1.402385e-09,481570.9964239971,4982288.243841606
355803,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Carbon Monoxide,24579.498,12.289749,481570.9964239971,4982288.243841606
355804,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Cobalt,0.06329168922,3.164584461e-05,481570.9964239971,4982288.243841606
355805,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Copper,0.0013245142,6.622571e-07,481570.9964239971,4982288.243841606
355806,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Cresol- Mixed Isomers,289.42,0.14471,481570.9964239971,4982288.243841606
355807,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Cumene,2.4898,0.0012449,481570.9964239971,4982288.243841606
355808,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,"Dibenzo(A,H)Anthracene",1.869846e-06,9.34923e-10,481570.9964239971,4982288.243841606
355809,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Dichlorobenzenes,0.0045132,2.2566e-06,481570.9964239971,4982288.243841606
355810,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Dimethylbenz(A)Anthracene,2.493128e-05,1.2465640000000002e-08,481570.9964239971,4982288.243841606
355811,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Ethylbenzene,19.63,0.009814999999999999,481570.9964239971,4982288.243841606
355812,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Fluoranthene,1.1284e-05,5.642e-09,481570.9964239971,4982288.243841606
355813,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Fluorene,1.05308e-05,5.2654e-09,481570.9964239971,4982288.243841606
355814,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Formaldehyde,140.742084,0.07037104200000001,481570.9964239971,4982288.243841606
355815,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,N-Hexane,71.5068,0.0357534,481570.9964239971,4982288.243841606
355816,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,"Indeno(1,2,3-C,D)Pyrene",2.80477e-06,1.402385e-09,481570.9964239971,4982288.243841606
355817,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Lead,22.1377275,0.01106886375,481570.9964239971,4982288.243841606
355818,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Manganese,11.803536118,0.005901768059,481570.9964239971,4982288.243841606
355819,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Mercury,1.80154315924,0.00090077157962,481570.9964239971,4982288.243841606
355820,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Methyl Ethyl Ketone,41.286,0.020643,481570.9964239971,4982288.243841606
355821,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Methanol,55.0,0.0275,481570.9964239971,4982288.243841606
355822,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,"4,4-Methylenediphenyl Diisocyanate",0.908,0.00045400000000000003,481570.9964239971,4982288.243841606
355823,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,3-Methylcholanthrene,2.80477e-06,1.402385e-09,481570.9964239971,4982288.243841606
355824,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,2-Methylnaphthalene,9.0264e-05,4.5132000000000003e-08,481570.9964239971,4982288.243841606
355825,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Naphthalene,865.92229416,0.43296114708,481570.9964239971,4982288.243841606
355826,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Nickel,0.78561223,0.000392806115,481570.9964239971,4982288.243841606
355827,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Nitrogen Oxides,1148.14,0.5740700000000001,481570.9964239971,4982288.243841606
355828,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Phenanthrene,6.3932e-05,3.1965999999999997e-08,481570.9964239971,4982288.243841606
355829,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Phenol,1354.86,0.67743,481570.9964239971,4982288.243841606
355830,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,PM Primary,70141.51342356,35.07075671178,481570.9964239971,4982288.243841606
355831,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,PM10 Primary,41212.02160356,20.606010801780002,481570.9964239971,4982288.243841606
355832,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,PM2.5 Primary,24309.125733,12.154562866500001,481570.9964239971,4982288.243841606
355833,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Pyrene,7.791026e-06,3.895513e-09,481570.9964239971,4982288.243841606
355834,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Selenium,12.96983739692,0.006484918698459999,481570.9964239971,4982288.243841606
355835,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Sulfur Dioxide,215.8038,0.1079019,481570.9964239971,4982288.243841606
355836,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Styrene,13.954,0.0069770000000000006,481570.9964239971,4982288.243841606
355837,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Toluene,298.5927884,0.14929639420000002,481570.9964239971,4982288.243841606
355838,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Vanadium,0.0086508,4.3254e-06,481570.9964239971,4982288.243841606
355839,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Volatile Organic Compounds,25784.496,12.892248,481570.9964239971,4982288.243841606
355840,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,M-Xylene,170.76,0.08538,481570.9964239971,4982288.243841606
355841,Prospect Foundry LLC,5300099,Manufacturing,331511,2017,Zinc,0.04518794,2.2593970000000002e-05,481570.9964239971,4982288.243841606
355842,Nico Products Inc,5300113,Manufacturing,332813,2017,Acenaphthene,4.986e-05,2.493e-08,478233.0272944862,4977383.521770386
355843,Nico Products Inc,5300113,Manufacturing,332813,2017,Acenaphthylene,4.986e-05,2.493e-08,478233.0272944862,4977383.521770386
355844,Nico Products Inc,5300113,Manufacturing,332813,2017,Ammonia,110.272,0.055136000000000004,478233.0272944862,4977383.521770386
355845,Nico Products Inc,5300113,Manufacturing,332813,2017,Anthracene,6.648e-05,3.324e-08,478233.0272944862,4977383.521770386
355846,Nico Products Inc,5300113,Manufacturing,332813,2017,Arsenic,0.00554,2.7699999999999997e-06,478233.0272944862,4977383.521770386
355847,Nico Products Inc,5300113,Manufacturing,332813,2017,Benz(A)Anthracene,4.986e-05,2.493e-08,478233.0272944862,4977383.521770386
355848,Nico Products Inc,5300113,Manufacturing,332813,2017,"Benzo(G,H,I)Perylene",3.324e-05,1.662e-08,478233.0272944862,4977383.521770386
355849,Nico Products Inc,5300113,Manufacturing,332813,2017,Benzene,0.05818,2.909e-05,478233.0272944862,4977383.521770386
355850,Nico Products Inc,5300113,Manufacturing,332813,2017,Benzo(A)Pyrene,3.324e-05,1.662e-08,478233.0272944862,4977383.521770386
355851,Nico Products Inc,5300113,Manufacturing,332813,2017,Benzo(B)Fluoranthene,4.986e-05,2.493e-08,478233.0272944862,4977383.521770386
355852,Nico Products Inc,5300113,Manufacturing,332813,2017,Benzo(K)Fluoranthene,4.986e-05,2.493e-08,478233.0272944862,4977383.521770386
355853,Nico Products Inc,5300113,Manufacturing,332813,2017,Beryllium,0.0003324,1.662e-07,478233.0272944862,4977383.521770386
355854,Nico Products Inc,5300113,Manufacturing,332813,2017,Cadmium,0.03047,1.5235e-05,478233.0272944862,4977383.521770386
355855,Nico Products Inc,5300113,Manufacturing,332813,2017,Chromium (III),338.797238,0.169398619,478233.0272944862,4977383.521770386
355856,Nico Products Inc,5300113,Manufacturing,332813,2017,Chromium (VI),0.0015512,7.756e-07,478233.0272944862,4977383.521770386
355857,Nico Products Inc,5300113,Manufacturing,332813,2017,Chrysene,4.986e-05,2.493e-08,478233.0272944862,4977383.521770386
355858,Nico Products Inc,5300113,Manufacturing,332813,2017,Carbon Monoxide,2894.64,1.44732,478233.0272944862,4977383.521770386
355859,Nico Products Inc,5300113,Manufacturing,332813,2017,Cobalt,0.0023268,1.1634e-06,478233.0272944862,4977383.521770386
355860,Nico Products Inc,5300113,Manufacturing,332813,2017,Copper,0.023546,1.1773e-05,478233.0272944862,4977383.521770386
355861,Nico Products Inc,5300113,Manufacturing,332813,2017,"Dibenzo(A,H)Anthracene",3.324e-05,1.662e-08,478233.0272944862,4977383.521770386
355862,Nico Products Inc,5300113,Manufacturing,332813,2017,Dichlorobenzenes,0.03324,1.662e-05,478233.0272944862,4977383.521770386
355863,Nico Products Inc,5300113,Manufacturing,332813,2017,Dimethylbenz(A)Anthracene,0.0004432,2.216e-07,478233.0272944862,4977383.521770386
355864,Nico Products Inc,5300113,Manufacturing,332813,2017,Fluoranthene,8.31e-05,4.155e-08,478233.0272944862,4977383.521770386
355865,Nico Products Inc,5300113,Manufacturing,332813,2017,Fluorene,7.756e-05,3.878e-08,478233.0272944862,4977383.521770386
355866,Nico Products Inc,5300113,Manufacturing,332813,2017,Formaldehyde,2.0776,0.0010387999999999999,478233.0272944862,4977383.521770386
355867,Nico Products Inc,5300113,Manufacturing,332813,2017,Hydrochloric Acid,2247.3592,1.1236796,478233.0272944862,4977383.521770386
355868,Nico Products Inc,5300113,Manufacturing,332813,2017,N-Hexane,49.86,0.02493,478233.0272944862,4977383.521770386
355869,Nico Products Inc,5300113,Manufacturing,332813,2017,"Indeno(1,2,3-C,D)Pyrene",4.986e-05,2.493e-08,478233.0272944862,4977383.521770386
355870,Nico Products Inc,5300113,Manufacturing,332813,2017,Manganese,0.010526,5.263e-06,478233.0272944862,4977383.521770386
355871,Nico Products Inc,5300113,Manufacturing,332813,2017,Mercury,2.3273408e-05,1.1636703999999999e-08,478233.0272944862,4977383.521770386
355872,Nico Products Inc,5300113,Manufacturing,332813,2017,3-Methylcholanthrene,4.986e-05,2.493e-08,478233.0272944862,4977383.521770386
355873,Nico Products Inc,5300113,Manufacturing,332813,2017,2-Methylnaphthalene,0.0006648,3.324e-07,478233.0272944862,4977383.521770386
355874,Nico Products Inc,5300113,Manufacturing,332813,2017,Naphthalene,0.016898,8.449e-06,478233.0272944862,4977383.521770386
355875,Nico Products Inc,5300113,Manufacturing,332813,2017,Nickel,0.05818,2.909e-05,478233.0272944862,4977383.521770386
355876,Nico Products Inc,5300113,Manufacturing,332813,2017,Nitrogen Oxides,3716.4,1.8582,478233.0272944862,4977383.521770386
355877,Nico Products Inc,5300113,Manufacturing,332813,2017,Phenanthrene,0.0004709,2.3545e-07,478233.0272944862,4977383.521770386
355878,Nico Products Inc,5300113,Manufacturing,332813,2017,PM Primary,103.9592,0.0519796,478233.0272944862,4977383.521770386
355879,Nico Products Inc,5300113,Manufacturing,332813,2017,PM10 Primary,103.9592,0.0519796,478233.0272944862,4977383.521770386
355880,Nico Products Inc,5300113,Manufacturing,332813,2017,PM2.5 Primary,64.440184,0.032220092,478233.0272944862,4977383.521770386
355881,Nico Products Inc,5300113,Manufacturing,332813,2017,Pyrene,0.0001385,6.925e-08,478233.0272944862,4977383.521770386
355882,Nico Products Inc,5300113,Manufacturing,332813,2017,Selenium,0.0006648,3.324e-07,478233.0272944862,4977383.521770386
355883,Nico Products Inc,5300113,Manufacturing,332813,2017,Sulfur Dioxide,20.676,0.010338,478233.0272944862,4977383.521770386
355884,Nico Products Inc,5300113,Manufacturing,332813,2017,Toluene,0.09418,4.709e-05,478233.0272944862,4977383.521770386
355885,Nico Products Inc,5300113,Manufacturing,332813,2017,Trichloroethylene,957.6,0.4788,478233.0272944862,4977383.521770386
355886,Nico Products Inc,5300113,Manufacturing,332813,2017,Vanadium,0.06372,3.1859999999999997e-05,478233.0272944862,4977383.521770386
355887,Nico Products Inc,5300113,Manufacturing,332813,2017,Volatile Organic Compounds,1311.288,0.655644,478233.0272944862,4977383.521770386
355888,Nico Products Inc,5300113,Manufacturing,332813,2017,Zinc,0.8034,0.0004017,478233.0272944862,4977383.521770386
356055,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Acenaphthene,4.854e-05,2.4269999999999998e-08,478125.250008991,4982667.4842006825
356056,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Acenaphthylene,4.854e-05,2.4269999999999998e-08,478125.250008991,4982667.4842006825
356057,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Ammonia,89.12,0.04456,478125.250008991,4982667.4842006825
356058,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Anthracene,6.472e-05,3.236e-08,478125.250008991,4982667.4842006825
356059,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Arsenic,0.005394,2.697e-06,478125.250008991,4982667.4842006825
356060,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Benz(A)Anthracene,4.854e-05,2.4269999999999998e-08,478125.250008991,4982667.4842006825
356061,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,"Benzo(G,H,I)Perylene",3.236e-05,1.618e-08,478125.250008991,4982667.4842006825
356062,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Benzene,0.05664,2.832e-05,478125.250008991,4982667.4842006825
356063,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Benzo(A)Pyrene,3.236e-05,1.618e-08,478125.250008991,4982667.4842006825
356064,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Benzo(B)Fluoranthene,4.854e-05,2.4269999999999998e-08,478125.250008991,4982667.4842006825
356065,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Benzo(K)Fluoranthene,4.854e-05,2.4269999999999998e-08,478125.250008991,4982667.4842006825
356066,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Beryllium,0.0003236,1.618e-07,478125.250008991,4982667.4842006825
356067,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Cadmium,0.02966,1.4829999999999999e-05,478125.250008991,4982667.4842006825
356068,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Chromium (III),0.03624,1.812e-05,478125.250008991,4982667.4842006825
356069,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Chromium (VI),0.0015104,7.552e-07,478125.250008991,4982667.4842006825
356070,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Chrysene,4.854e-05,2.4269999999999998e-08,478125.250008991,4982667.4842006825
356071,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Carbon Monoxide,2266.0,1.133,478125.250008991,4982667.4842006825
356072,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Cobalt,0.002266,1.133e-06,478125.250008991,4982667.4842006825
356073,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Copper,0.02292,1.146e-05,478125.250008991,4982667.4842006825
356074,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,"Dibenzo(A,H)Anthracene",3.236e-05,1.618e-08,478125.250008991,4982667.4842006825
356075,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Dichlorobenzenes,0.03236,1.618e-05,478125.250008991,4982667.4842006825
356076,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Dimethylbenz(A)Anthracene,0.0004316,2.158e-07,478125.250008991,4982667.4842006825
356077,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Ethylbenzene,10.0,0.005,478125.250008991,4982667.4842006825
356078,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Fluoranthene,8.092e-05,4.046e-08,478125.250008991,4982667.4842006825
356079,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Fluorene,7.552e-05,3.7759999999999995e-08,478125.250008991,4982667.4842006825
356080,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,Formaldehyde,2.022,0.001011,478125.250008991,4982667.4842006825
356081,Pioneer Metal Finishing,5300124,Manufacturing,332813,2017,N-Hexane,48.54,0.02427,478125.250008991,4982667.4842006825
